time,id,port,rx_packets,rx_byes,rx_errors,tx_packets,tx_bytes,tx_errors,rx_packetsps,rx_byesps,rx_errorsps,tx_packetsps,tx_bytesps,tx_errorspsn
26.011528,      32,       2,   14378,  967132,       0,   14267,44951562,       0,481.405002,31772.730116,0.000000,480.406236,1588144.114361,0.000000
27.013212,      32,       2,   14823,  997168,       0,   14711,46225617,       0,444.320220,29990.117159,0.000000,443.321748,1272108.760072,0.000000
28.014194,      32,       2,   16292, 1094422,       0,   16179,51080012,       0,1468.113036,97195.279212,0.000000,1467.113639,4851463.975040,0.000000
29.013500,      32,       2,   16330, 1097374,       0,   16253,51275498,       0,38.030620,2954.378687,0.000000,74.059628,195643.520334,0.000000
30.014653,      32,       2,   17895, 1201108,       0,   17780,56076133,       0,1563.600541,103641.238672,0.000000,1525.634521,4796342.161790,0.000000
31.013403,      32,       2,   19376, 1300042,       0,   19257,60727046,       0,1483.070278,99072.299062,0.000000,1479.064687,4657414.474798,0.000000
32.013683,      32,       2,   21554, 1444398,       0,   21430,67572669,       0,2177.717032,144337.245089,0.000000,2172.717681,6844733.608145,0.000000
33.014487,      32,       2,   23211, 1554648,       0,   23101,72636817,       0,1655.918638,110178.050594,0.000000,1669.909502,5060843.125265,0.000000
34.015115,      32,       2,   25404, 1699608,       0,   25272,79727680,       0,2191.993972,144893.500293,0.000000,2170.004064,7087610.100486,0.000000
35.015078,      32,       2,   26103, 1746408,       0,   25967,81916262,       0,699.143352,46809.597839,0.000000,695.142532,2189030.838835,0.000000
36.015238,      32,       2,   27958, 1869060,       0,   27838,87956036,       0,1855.037151,122654.456421,0.000000,1871.037472,6039894.961947,0.000000
37.015703,      32,       2,   28745, 1921500,       0,   28604,90352618,       0,786.742648,52422.851946,0.000000,765.749515,2395798.309719,0.000000
38.015927,      32,       2,   29283, 1957674,       0,   29159,92128284,       0,537.955366,36170.998904,0.000000,554.953956,1775518.685809,0.000000
39.017627,      32,       2,   31291, 2090424,       0,   31146,98522218,       0,2004.800391,132538.472049,0.000000,1983.833853,6383745.708028,0.000000
40.018798,      32,       2,   31770, 2122038,       0,   31625,100107417,       0,478.559242,31584.909951,0.000000,478.559242,1583740.357755,0.000000
41.018715,      32,       2,   31809, 2125332,       0,   31681,100253555,       0,39.006119,3294.516842,0.000000,56.008787,146160.929643,0.000000
42.017854,      32,       2,   33207, 2218764,       0,   33056,104429643,       0,1399.659848,93542.932003,0.000000,1376.632540,4181046.277747,0.000000
43.017768,      32,       2,   36000, 2403420,       0,   35848,112838821,       0,2793.684050,184701.225181,0.000000,2792.683805,8411237.540976,0.000000
44.019369,      32,       2,   36696, 2450022,       0,   36540,115028011,       0,694.964422,46532.660932,0.000000,690.970374,2185932.706438,0.000000
45.019218,      32,       2,   38537, 2571830,       0,   38380,121009961,       0,1841.555851,121844.777374,0.000000,1840.555549,5983756.124509,0.000000
46.020673,      32,       2,   39184, 2614754,       0,   39027,123054136,       0,646.150391,42867.634271,0.000000,646.150391,2041490.687861,0.000000
47.019856,      32,       2,   40094, 2675480,       0,   39935,126008051,       0,910.896280,60785.810409,0.000000,908.894310,2956824.377624,0.000000
48.031417,      32,       2,   41713, 2782900,       0,   41543,130873808,       0,1600.645431,106202.181708,0.000000,1589.770138,4810594.014739,0.000000
49.028043,      32,       2,   42304, 2824040,       0,   42119,132812734,       0,593.065114,41283.754299,0.000000,578.012700,1945701.132427,0.000000
50.023766,      32,       2,   42349, 2831027,       0,   42162,132916484,       0,45.197523,7017.668704,0.000000,43.188744,104205.399746,0.000000
51.025643,      32,       2,   43144, 2885773,       0,   42923,135315091,       0,793.699026,54656.411161,0.000000,759.754665,2394681.810636,0.000000
52.029969,      32,       2,   43637, 2919000,       0,   43407,136900088,       0,490.940400,33088.187993,0.000000,481.977999,1578375.378591,0.000000
53.029596,      32,       2,   44125, 2956017,       0,   43868,138213320,       0,488.299315,37039.704382,0.000000,461.282754,1314037.471024,0.000000
54.027621,      32,       2,   45637, 3058929,       0,   45364,143131524,       0,1515.238343,103132.412958,0.000000,1499.204075,4928737.619887,0.000000
55.028943,      32,       2,   46446, 3113395,       0,   46168,145635772,       0,808.049638,54402.016763,0.000000,803.055511,2501306.166666,0.000000
56.027278,      32,       2,   47823, 3206101,       0,   47536,150012717,       0,1379.578381,92879.588537,0.000000,1370.561529,4385140.666715,0.000000
57.027418,      32,       2,   49361, 3309291,       0,   49064,154675665,       0,1537.961499,103187.416811,0.000000,1527.961749,4662831.270911,0.000000
58.029734,      32,       2,   51713, 3465189,       0,   51428,161984459,       0,2346.822705,155554.832489,0.000000,2358.796290,7292705.656037,0.000000
59.032664,      32,       2,   54107, 3624439,       0,   53795,169212523,       0,2387.251410,158801.080605,0.000000,2360.327521,7207688.376041,0.000000
60.029199,      32,       2,   56302, 3769905,       0,   56073,176191840,       0,2202.877579,145988.059178,0.000000,2286.175455,7004364.890901,0.000000
61.030764,      32,       2,   57114, 3824447,       0,   56883,178736398,       0,810.799161,54461.339694,0.000000,808.802119,2540794.939867,0.000000
62.036948,      32,       2,   59393, 3976025,       0,   59153,185391735,       0,2265.479406,150678.735164,0.000000,2256.532800,6615852.968441,0.000000
63.030317,      32,       2,   61705, 4129061,       0,   61481,192247975,       0,2327.855353,154085.498203,0.000000,2343.965079,6903259.077618,0.000000
64.032554,      32,       2,   63084, 4220333,       0,   62838,196240792,       0,1376.108544,91080.622949,0.000000,1354.154673,3984444.952250,0.000000
65.030723,      32,       2,   64082, 4286645,       0,   63834,199159939,       0,1000.015144,66445.896044,0.000000,998.011106,2925041.291161,0.000000
66.037108,      32,       2,   65642, 4390547,       0,   65387,203708378,       0,1550.256343,103253.034997,0.000000,1543.300065,4520029.751574,0.000000
67.934315,      32,       2,   67262, 4497549,       0,   67004,208475148,       0,853.977681,56405.752974,0.000000,852.396241,2512787.154499,0.000000
68.032047,      32,       2,   67268, 4498327,       0,   67005,208475490,       0,61.543524,7980.143630,0.000000,10.257254,3507.980876,0.000000
69.038887,      32,       2,   68345, 4571269,       0,   68081,211585321,       0,1069.741891,72450.429924,0.000000,1068.748630,3088873.254667,0.000000
70.033652,      32,       2,   71922, 4808239,       0,   71652,222077256,       0,3596.785172,238280.733098,0.000000,3590.751985,10549968.196025,0.000000
71.036478,      32,       2,   74397, 4972077,       0,   74123,229347036,       0,2469.155460,163451.108015,0.000000,2465.164906,7252612.922674,0.000000
72.033438,      32,       2,   76719, 5127775,       0,   76446,236071332,       0,2329.342395,156190.332551,0.000000,2330.345557,6745558.892274,0.000000
73.033386,      32,       2,   84267, 5629215,       0,   84142,258512391,       0,7549.911642,501566.997030,0.000000,7697.949125,22446742.527127,0.000000
74.033663,      32,       2,   93201, 6223073,       0,   93131,284450750,       0,8932.901039,593784.950208,0.000000,8987.894273,25935168.352191,0.000000
75.034287,      32,       2,   99526, 6642653,       0,   99362,302717583,       0,6321.926687,419376.126384,0.000000,6227.972362,18257957.159182,0.000000
76.034246,      32,       2,  105991, 7071647,       0,  105751,321462860,       0,6466.241046,429076.351318,0.000000,6390.226457,18748875.414590,0.000000
77.035560,      32,       2,  113131, 7545571,       0,  113158,343196256,       0,7131.428963,473355.089638,0.000000,7398.108450,21707306.681491,0.000000
78.034831,      32,       2,  122879, 8195103,       0,  122711,370882566,       0,9756.185391,650077.411685,0.000000,9561.021649,27709558.180207,0.000000
79.035186,      32,       2,  133898, 8925419,       0,  133932,402901590,       0,11016.565185,730154.625589,0.000000,11218.520550,32011948.910393,0.000000
80.037769,      32,       2,  141800, 9449725,       0,  141814,426038218,       0,7882.426913,523007.305131,0.000000,7862.476453,23079319.061966,0.000000
81.035813,      32,       2,  151316,10080037,       0,  151296,453862175,       0,9536.809383,631690.352668,0.000000,9502.735033,27884801.828208,0.000000
82.036449,      32,       2,  159271,10608059,       0,  159249,477088295,       0,7951.231306,527771.848739,0.000000,7949.232254,23215116.588760,0.000000
83.036106,      32,       2,  166324,11075015,       0,  166246,497648597,       0,7055.992776,467154.141865,0.000000,6999.969013,20569026.283638,0.000000
84.039327,      32,       2,  172589,11491021,       0,  172561,516161139,       0,6245.607855,414718.330623,0.000000,6295.453089,18455239.861501,0.000000
85.037817,      32,       2,  180043,11983905,       0,  179943,537801175,       0,7466.311222,493698.060160,0.000000,7394.192305,21675777.251820,0.000000
86.038599,      32,       2,  184448,12278685,       0,  184322,550541330,       0,4402.086479,294585.028906,0.000000,4376.103676,12731728.505799,0.000000
87.045734,      32,       2,  192079,12782823,       0,  192293,573761368,       0,7578.586149,500675.306478,0.000000,7916.250844,23060550.170945,0.000000
88.042483,      32,       2,  196460,13075795,       0,  196420,585689687,       0,4397.022705,294043.491414,0.000000,4142.093746,11971944.641322,0.000000
89.047410,      32,       2,  202306,13464191,       0,  202298,602975682,       0,5818.205310,386549.378986,0.000000,5850.053167,17203809.082483,0.000000
90.041084,      32,       2,  209494,13941975,       0,  209464,624015792,       0,7234.350647,480864.912301,0.000000,7212.208784,21175783.722260,0.000000
91.042771,      32,       2,  216409,14400209,       0,  216475,644541216,       0,6904.104684,457512.003704,0.000000,6999.953425,20493084.016274,0.000000
92.051718,      32,       2,  225906,15031347,       0,  225912,672228601,       0,9418.972367,625952.551507,0.000000,9359.465329,27459904.625162,0.000000
93.045922,      32,       2,  236676,15747001,       0,  236789,703949088,       0,10834.727249,719955.050592,0.000000,10942.370315,31911125.799466,0.000000
94.044780,      32,       2,  248970,16562011,       0,  249149,739886662,       0,12310.827100,816125.524204,0.000000,12376.917436,35986762.640169,0.000000
95.045338,      32,       2,  257551,17131193,       0,  257640,764669536,       0,8576.959265,568913.976028,0.000000,8487.001645,24771203.911487,0.000000
96.045162,      32,       2,  266945,17752985,       0,  267091,792427931,       0,9396.338833,621946.808156,0.000000,9453.353025,27765306.034465,0.000000
97.050140,      32,       2,  275606,18326503,       0,  275674,817616579,       0,8619.111769,570744.226256,0.000000,8541.489010,25066825.127030,0.000000
98.046063,      32,       2,  282474,18782869,       0,  282547,837765388,       0,6897.305669,458313.307935,0.000000,6902.327004,20234783.712501,0.000000
99.048059,      32,       2,  290053,19286669,       0,  290139,860036531,       0,7564.935362,502865.079239,0.000000,7577.911238,22229813.595546,0.000000
100.059742,      32,       2,  299010,19885278,       0,  299074,886184286,       0,8854.797206,591778.642482,0.000000,8833.048234,25849399.120026,0.000000
101.047846,      32,       2,  310077,20620723,       0,  310027,918399818,       0,11202.245154,744432.564130,0.000000,11086.852008,32609224.471694,0.000000
102.065931,      32,       2,  320052,21285277,       0,  320082,947807046,       0,9798.875984,652820.273785,0.000000,9877.463461,28887998.017026,0.000000
103.061271,      32,       2,  330232,21960290,       0,  330272,977647596,       0,10229.036799,678264.520326,0.000000,10239.084969,29984291.164792,0.000000
104.066968,      32,       2,  340860,22670036,       0,  340705,1008224344,       0,10569.519063,705840.598112,0.000000,10375.592057,30408498.387649,0.000000
105.061570,      32,       2,  350443,23309086,       0,  350308,1036255202,       0,9645.977180,643249.683507,0.000000,9666.108615,28215070.083619,0.000000
106.061732,      32,       2,  360492,23976061,       0,  360541,1066131418,       0,10048.487310,666940.971621,0.000000,10232.477923,29874691.746147,0.000000
107.061928,      32,       2,  371335,24694506,       0,  371308,1097406044,       0,10841.635201,718354.569928,0.000000,10765.644767,31270689.488948,0.000000
108.062130,      32,       2,  379114,25211385,       0,  379091,1120247173,       0,7778.245227,516828.848809,0.000000,7782.244839,22838912.794997,0.000000
109.063546,      32,       2,  387253,25751123,       0,  387302,1144381519,       0,8128.480640,539040.408377,0.000000,8200.387583,24103153.240536,0.000000
110.064754,      32,       2,  396355,26354288,       0,  396366,1171026915,       0,9093.841286,602624.344052,0.000000,9055.875348,26621512.001686,0.000000
111.063455,      32,       2,  403455,26825065,       0,  403398,1191674397,       0,7109.882597,471432.281592,0.000000,7041.787947,20676221.540955,0.000000
112.064044,      32,       2,  411131,27338217,       0,  411127,1214181709,       0,7672.363483,512908.893425,0.000000,7725.338374,22496649.125191,0.000000
113.063744,      32,       2,  422721,28110605,       0,  422679,1247775437,       0,11594.442279,772684.045127,0.000000,11556.427714,33606603.989106,0.000000
114.064830,      32,       2,  436521,29024245,       0,  436683,1288447969,       0,13787.288607,912798.432117,0.000000,13991.100700,40635067.904030,0.000000
115.081435,      32,       2,  449763,29904079,       0,  449941,1326858364,       0,13027.206440,865562.539706,0.000000,13042.946910,37787354.259235,0.000000
116.064446,      32,       2,  461971,30712773,       0,  462165,1362725951,       0,12421.058727,822807.639746,0.000000,12437.337965,36493561.968875,0.000000
117.065276,      32,       2,  475412,31602253,       0,  475606,1402086203,       0,13431.367519,888842.554930,0.000000,13431.367519,39332044.509583,0.000000
118.064771,      32,       2,  485160,32248276,       0,  485295,1430512585,       0,9754.018496,646421.859924,0.000000,9694.982068,28443932.682493,0.000000
119.065027,      32,       2,  494026,32837485,       0,  494100,1456285878,       0,8864.510008,589109.979391,0.000000,8803.520259,25768961.621554,0.000000
120.065910,      32,       2,  505119,33572625,       0,  505384,1489409704,       0,11084.176113,734555.235536,0.000000,11275.024183,33097477.771955,0.000000
121.066130,      32,       2,  514301,34181865,       0,  514417,1515903665,       0,9180.999663,609173.626092,0.000000,9032.015896,26491074.604285,0.000000
122.066444,      32,       2,  523946,34822333,       0,  524070,1543984365,       0,9643.110143,640342.505630,0.000000,9651.108575,28075197.820709,0.000000
123.068467,      32,       2,  533968,35486475,       0,  534141,1573481576,       0,10002.894759,662875.926047,0.000000,10051.801349,29440979.575816,0.000000
124.067692,      32,       2,  543396,36111555,       0,  543402,1600687826,       0,9436.398551,625636.827134,0.000000,9269.249786,27230485.582991,0.000000
125.067348,      32,       2,  552434,36711667,       0,  552616,1627698636,       0,9042.756050,600427.795831,0.000000,9218.848666,27025023.848736,0.000000
126.070812,      32,       2,  562644,37389091,       0,  562611,1657042974,       0,10175.881486,675160.268317,0.000000,9961.599946,29246278.723018,0.000000
127.070582,      32,       2,  571626,37983477,       0,  571698,1683792439,       0,8985.459815,594614.954113,0.000000,9090.500261,26759768.742056,0.000000
128.068090,      32,       2,  580557,38575395,       0,  580620,1709821363,       0,8954.154440,593452.601908,0.000000,8945.131106,26096406.381729,0.000000
129.068313,      32,       2,  587031,39004241,       0,  587054,1728739021,       0,6473.300860,428799.688083,0.000000,6433.305180,18915615.045170,0.000000
130.070026,      32,       2,  593589,39438829,       0,  593528,1747789961,       0,6547.484821,433891.176174,0.000000,6463.619508,19020393.484889,0.000000
131.069126,      32,       2,  598622,39772783,       0,  598493,1762357829,       0,5038.088172,334291.614842,0.000000,4970.019427,14582595.562619,0.000000
132.069448,      32,       2,  603810,40118355,       0,  603742,1777673043,       0,5186.910506,345499.428962,0.000000,5247.897696,15311997.764355,0.000000
133.071494,      32,       2,  611708,40644135,       0,  611732,1801052580,       0,7882.534888,524750.467663,0.000000,7974.354743,23333757.416598,0.000000
134.069970,      32,       2,  622096,41333104,       0,  622105,1831489994,       0,10406.253041,690179.606423,0.000000,10391.226684,30490896.419242,0.000000
135.070939,      32,       2,  632133,41998073,       0,  632044,1860773765,       0,10028.426006,664400.957761,0.000000,9930.509722,29258755.670202,0.000000
136.070531,      32,       2,  641800,42639087,       0,  641934,1889678927,       0,9671.690222,641325.006323,0.000000,9894.798417,28919186.168173,0.000000
137.071386,      32,       2,  648971,43114383,       0,  648916,1910159136,       0,7165.618488,474939.311779,0.000000,6976.760324,20464839.526421,0.000000
138.071866,      32,       2,  656057,43584981,       0,  655892,1930639592,       0,7089.857387,470854.178197,0.000000,6979.797507,20491604.892012,0.000000
139.089062,      32,       2,  663373,44071477,       0,  663374,1952546879,       0,7193.169329,478328.062602,0.000000,7356.382302,21539478.531331,0.000000
140.078767,      32,       2,  671355,44601337,       0,  671329,1975877504,       0,8067.981056,535567.582322,0.000000,8040.690215,23581939.427970,0.000000
141.076724,      32,       2,  681755,45289141,       0,  681654,2006349366,       0,10423.778609,689376.598289,0.000000,10348.607128,30541533.008067,0.000000
142.076825,      32,       2,  690532,45871551,       0,  690322,2031709373,       0,8777.027204,582411.805151,0.000000,8668.026866,25360085.602102,0.000000
143.078377,      32,       2,  696906,46293445,       0,  696691,2050457354,       0,6364.613104,421272.682896,0.000000,6359.620467,18720371.123422,0.000000
144.081733,      32,       2,  703834,46751839,       0,  703625,2070894757,       0,6906.458811,456968.718291,0.000000,6912.440155,20373857.105697,0.000000
145.082357,      32,       2,  708135,47037481,       0,  707991,2083666293,       0,4298.768779,285493.818075,0.000000,4363.735059,12764910.535981,0.000000
146.080458,      32,       2,  713152,47370877,       0,  713003,2098377573,       0,5026.872042,334052.029359,0.000000,5021.862203,14740227.652620,0.000000
147.079142,      32,       2,  718575,47731311,       0,  718330,2113979224,       0,5430.897149,360958.875684,0.000000,5334.757350,15624370.630355,0.000000
148.080192,      32,       2,  724979,48156207,       0,  724859,2133150910,       0,6398.088985,424503.812816,0.000000,6522.973607,19153990.164913,0.000000
149.080173,      32,       2,  732676,48665595,       0,  732288,2155042787,       0,7698.809842,509507.775454,0.000000,7430.746825,21897024.568279,0.000000
150.080869,      32,       2,  737602,48992074,       0,  737204,2169455130,       0,4923.296726,326299.835943,0.000000,4913.302214,14404433.842452,0.000000
151.080575,      32,       2,  740824,49209090,       0,  740435,2178965368,       0,3223.560939,217121.136163,0.000000,3232.565299,9514845.355813,0.000000
152.080991,      32,       2,  743931,49417438,       0,  743465,2187844750,       0,3106.089865,208286.968495,0.000000,3029.112420,8876780.957301,0.000000
153.081278,      32,       2,  746635,49599319,       0,  746204,2195816629,       0,2703.537841,181849.913463,0.000000,2738.531859,7970516.471125,0.000000
154.081440,      32,       2,  750314,49842887,       0,  749940,2206810640,       0,3678.944741,243564.341573,0.000000,3735.943885,10993845.868362,0.000000
155.086587,      32,       2,  754213,50105806,       0,  753703,2217875479,       0,3879.590504,261610.170735,0.000000,3744.267521,11009757.453597,0.000000
156.085383,      32,       2,  755958,50224114,       0,  755425,2222903373,       0,1747.379664,118469.337102,0.000000,1724.348298,5034750.559562,0.000000
157.084740,      32,       2,  757737,50342737,       0,  757165,2228019738,       0,1780.561381,118727.112224,0.000000,1741.527151,5120855.496281,0.000000
158.086205,      32,       2,  759762,50478055,       0,  759180,2233949251,       0,2022.153088,135127.758802,0.000000,2012.167147,5921176.801905,0.000000
159.085177,      32,       2,  761598,50600485,       0,  761003,2239309891,       0,1838.139520,122572.669624,0.000000,1825.124371,5366886.838939,0.000000
160.088277,      32,       2,  762858,50684311,       0,  762258,2242985757,       0,1256.381799,83585.286243,0.000000,1251.396157,3665310.426384,0.000000
161.088169,      32,       2,  764056,50763939,       0,  763453,2246517013,       0,1198.401438,79654.682575,0.000000,1195.400433,3532439.289815,0.000000
162.085845,      32,       2,  765305,50848359,       0,  764687,2250081273,       0,1252.317475,84644.228387,0.000000,1237.277634,3573727.048941,0.000000
163.086411,      32,       2,  766867,50951475,       0,  766374,2255050514,       0,1561.278603,103068.376720,0.000000,1686.220873,4966945.996743,0.000000
164.090917,      32,       2,  769512,51126979,       0,  769068,2262982264,       0,2633.599238,174747.523886,0.000000,2682.388033,7897561.722708,0.000000
165.087144,      32,       2,  771405,51253035,       0,  770833,2268147044,       0,1900.327556,126543.946330,0.000000,1771.832085,5184772.189556,0.000000
166.090796,      32,       2,  773514,51392443,       0,  772877,2274159200,       0,2101.508470,138912.798849,0.000000,2036.739361,5990799.789660,0.000000
167.093495,      32,       2,  775389,51516493,       0,  774853,2280005039,       0,1870.175084,123730.783556,0.000000,1970.915182,5830795.969455,0.000000
168.087304,      32,       2,  776159,51567811,       0,  775513,2281925053,       0,775.513997,51685.489977,0.000000,664.726283,1933763.286828,0.000000
169.087498,      32,       2,  776539,51593335,       0,  775891,2283029079,       0,379.963130,25521.523484,0.000000,377.963324,1103918.879728,0.000000
170.087772,      32,       2,  777337,51646199,       0,  776730,2285504635,       0,797.873879,52855.645028,0.000000,838.867399,2475164.746951,0.000000
171.088300,      32,       2,  778704,51737943,       0,  778043,2289319168,       0,1366.447792,91706.939438,0.000000,1312.469605,3812992.095573,0.000000
172.091119,      32,       2,  780761,51874257,       0,  780098,2295389834,       0,2051.489650,135948.838197,0.000000,2049.495008,6054403.728024,0.000000
173.090239,      32,       2,  782951,52019027,       0,  782317,2301923879,       0,2192.648867,144945.103388,0.000000,2221.683943,6541948.111238,0.000000
174.089686,      32,       2,  783831,52077765,       0,  783192,2304472451,       0,880.696485,58784.488798,0.000000,875.692528,2550589.093664,0.000000
175.090697,      32,       2,  785156,52165445,       0,  784480,2308272161,       0,1323.823038,87602.116210,0.000000,1286.855904,3796334.819626,0.000000
176.090251,      32,       2,  786565,52258883,       0,  785922,2312512718,       0,1410.070083,93508.962674,0.000000,1443.095145,4243777.544797,0.000000
177.090380,      32,       2,  787852,52344705,       0,  787166,2316142736,       0,1286.956123,85819.074097,0.000000,1243.957589,3629894.242905,0.000000
178.091553,      32,       2,  789660,52464699,       0,  789154,2321977112,       0,1806.038648,119863.828287,0.000000,1985.843381,5828046.760871,0.000000
179.093344,      32,       2,  792179,52631689,       0,  791483,2328834564,       0,2514.689844,166704.270353,0.000000,2325.014945,6845718.498974,0.000000
180.093504,      32,       2,  794093,52758897,       0,  793390,2334416320,       0,1913.900525,127201.388676,0.000000,1906.900888,5581465.901913,0.000000
181.093721,      32,       2,  795813,52872861,       0,  795151,2339614117,       0,1719.836804,113953.186914,0.000000,1760.832914,5197303.824750,0.000000
182.097250,      32,       2,  797660,52995223,       0,  796946,2344878043,       0,1840.722949,121946.151315,0.000000,1788.899672,5246036.486064,0.000000
183.094548,      32,       2,  799168,53095455,       0,  798556,2349621337,       0,1512.246169,100514.229443,0.000000,1614.533377,4756649.986330,0.000000
184.097852,      32,       2,  800659,53193861,       0,  799989,2353842419,       0,1486.255948,98092.892594,0.000000,1428.440492,4207651.395807,0.000000
185.096358,      32,       2,  801207,53230313,       0,  800486,2355300720,       0,548.877696,36510.382782,0.000000,497.796012,1460636.665253,0.000000
186.095394,      32,       2,  801349,53240285,       0,  800622,2355690797,       0,142.148136,9982.402938,0.000000,136.141877,390483.934089,0.000000
187.096988,      32,       2,  801937,53279315,       0,  801210,2357412600,       0,587.139792,38972.901497,0.000000,587.139792,1719284.107511,0.000000
188.097379,      32,       2,  803000,53349917,       0,  802320,2360671239,       0,1062.729903,70584.060764,0.000000,1109.717961,3257811.013631,0.000000
189.097657,      32,       2,  804066,53420273,       0,  803334,2363663860,       0,1065.851849,70346.222014,0.000000,1013.859076,2992205.089382,0.000000
190.097717,      32,       2,  804705,53462945,       0,  803968,2365531890,       0,639.026967,42673.800838,0.000000,634.026756,1868108.834358,0.000000
191.097860,      32,       2,  804878,53474585,       0,  804140,2366024485,       0,172.994803,11639.650336,0.000000,171.994833,492580.202526,0.000000
192.098769,      32,       2,  805422,53510945,       0,  804767,2367855754,       0,543.567795,36331.112189,0.000000,626.501852,1829814.067331,0.000000
193.099627,      32,       2,  806457,53579753,       0,  805755,2370765178,       0,1034.262704,68758.983677,0.000000,987.296185,2907351.431874,0.000000
194.099294,      32,       2,  807511,53649333,       0,  806804,2373857654,       0,1054.512384,69613.825153,0.000000,1049.509954,3093979.355486,0.000000
195.101359,      32,       2,  808307,53703239,       0,  807592,2376148498,       0,794.480103,53803.070923,0.000000,786.495379,2286469.821626,0.000000
196.099592,      32,       2,  809661,53793059,       0,  808957,2380148547,       0,1356.580032,89991.151021,0.000000,1367.600992,4007671.049322,0.000000
197.099914,      32,       2,  811404,53908117,       0,  810757,2385444637,       0,1742.623581,115033.152007,0.000000,1799.611271,5294946.253313,0.000000
198.100441,      32,       2,  812798,54000335,       0,  812042,2389223242,       0,1393.399360,92178.265564,0.000000,1284.446326,3776976.893353,0.000000
199.101075,      32,       2,  813532,54049223,       0,  812772,2391365529,       0,733.611183,48862.102866,0.000000,729.613302,2141152.179707,0.000000
200.103592,      32,       2,  814131,54088757,       0,  813446,2393339078,       0,597.586072,39440.680747,0.000000,672.409036,1968890.475230,0.000000
201.103724,      32,       2,  814834,54135511,       0,  814067,2395169892,       0,703.073085,46758.860607,0.000000,621.064560,1831004.333817,0.000000
202.102330,      32,       2,  815225,54164740,       0,  814436,2396228014,       0,391.644570,29277.184491,0.000000,369.608303,1059866.331667,0.000000
203.103844,      32,       2,  815245,54168713,       0,  814439,2396228626,       0,19.972020,3967.441822,0.000000,2.995803,611.143820,0.000000
