time,id,port,rx_packets,rx_byes,rx_errors,tx_packets,tx_bytes,tx_errors,rx_packetsps,rx_byesps,rx_errorsps,tx_packetsps,tx_bytesps,tx_errorspsn
39.021888,      31,       2,   77553, 5159854,       0,   77291,227742940,       0,3975.856900,265065.092334,0.000000,3957.934179,11564251.261376,0.000000
40.017921,      31,       2,   81705, 5434774,       0,   81434,239954194,       0,4169.424027,276073.712280,0.000000,4160.386258,12262498.993773,0.000000
41.020526,      31,       2,   85867, 5710360,       0,   85587,252184762,       0,4151.624660,274898.998937,0.000000,4142.647096,12200078.739958,0.000000
42.020418,      31,       2,   89869, 5976877,       0,   89572,263868694,       0,4002.992563,266583.100699,0.000000,3985.988347,11686829.811652,0.000000
43.018700,      31,       2,   94018, 6251383,       0,   93714,276085833,       0,4156.694382,275015.075414,0.000000,4149.681400,12239795.863949,0.000000
44.020709,      31,       2,   98130, 6524779,       0,   97810,288076772,       0,4104.198283,272877.284478,0.000000,4088.228640,11968188.534801,0.000000
45.020175,      31,       2,  102299, 6801709,       0,  101968,300293427,       0,4172.074618,277134.234581,0.000000,4161.066506,12225664.725968,0.000000
46.023737,      31,       2,  106465, 7077553,       0,  106122,312507386,       0,4151.751043,274900.531631,0.000000,4139.792087,12172183.634310,0.000000
47.022342,      31,       2,  110602, 7351039,       0,  110256,324720519,       0,4143.197553,273895.703647,0.000000,4140.193059,12231429.238671,0.000000
48.030212,      31,       2,  114103, 7584006,       0,  113733,334883578,       0,3473.841564,231159.796496,0.000000,3450.027740,10084220.727458,0.000000
49.027507,      31,       2,  118095, 7849988,       0,  117707,346608506,       0,4003.241478,266731.005743,0.000000,3985.190790,11757945.416266,0.000000
50.024519,      31,       2,  120668, 8024779,       0,  120208,353898694,       0,2580.977436,175332.929268,0.000000,2508.754204,7312790.801311,0.000000
51.026740,      31,       2,  124376, 8273957,       0,  123915,364737721,       0,3700.100144,248647.128838,0.000000,3699.102275,10815934.564634,0.000000
52.029313,      31,       2,  128395, 8541440,       0,  127927,376518241,       0,4009.598107,266857.260626,0.000000,4002.614483,11752961.107632,0.000000
53.031350,      31,       2,  132626, 8827957,       0,  132116,388773644,       0,4223.503171,286009.325918,0.000000,4181.577590,12233687.882002,0.000000
54.028650,      31,       2,  136823, 9108926,       0,  136287,400988538,       0,4209.139789,281781.700565,0.000000,4183.064584,12250225.482329,0.000000
55.030728,      31,       2,  140994, 9386604,       0,  140447,413225771,       0,4162.761426,277129.529449,0.000000,4151.783154,12213061.974854,0.000000
56.029113,      31,       2,  145160, 9663612,       0,  144599,425450443,       0,4173.763792,277524.234416,0.000000,4159.737702,12247454.000568,0.000000
57.028953,      31,       2,  149338, 9941993,       0,  148759,437681073,       0,4179.074086,278452.566550,0.000000,4161.069458,12233774.266286,0.000000
58.030446,      31,       2,  153506,10218194,       0,  152914,449912844,       0,4162.085781,275809.082263,0.000000,4149.104228,12214414.625458,0.000000
59.030088,      31,       2,  157717,10498920,       0,  157105,462151926,       0,4213.089316,280865.284084,0.000000,4193.079393,12245154.502462,0.000000
60.029952,      31,       2,  161882,10774796,       0,  161255,474376925,       0,4166.108498,275949.423280,0.000000,4151.104506,12228252.633962,0.000000
61.031493,      31,       2,  166078,11054744,       0,  165432,486619307,       0,4189.861509,279538.453197,0.000000,4170.889304,12224472.143842,0.000000
62.034532,      31,       2,  170242,11330237,       0,  169588,498858367,       0,4152.067384,274703.530197,0.000000,4144.090309,12203986.991654,0.000000
63.031804,      31,       2,  174416,11607725,       0,  173751,511078701,       0,4185.968167,278283.645111,0.000000,4174.936626,12255373.529650,0.000000
64.033850,      31,       2,  178657,11889686,       0,  178282,523344788,       0,4232.780282,281414.515713,0.000000,4522.218217,12242313.414975,0.000000
65.031896,      31,       2,  182848,12168742,       0,  182454,535570507,       0,4200.245077,279671.579611,0.000000,4181.203164,12252688.150784,0.000000
66.037832,      31,       2,  187032,12446210,       0,  186631,547823212,       0,4159.665637,275854.231594,0.000000,4152.706349,12181442.626617,0.000000
67.939805,      31,       2,  191197,12722300,       0,  190884,560032231,       0,2189.950152,145167.668046,0.000000,2236.220407,12181442.115850,0.000000
68.032612,      31,       2,  193193,12854619,       0,  192886,565919313,       0,21534.369734,1427558.250917,0.000000,21599.102308,12181442.878883,0.000000
69.041568,      31,       2,  197402,13135183,       0,  197078,578149430,       0,4171.928823,278092.905254,0.000000,4155.078552,12122399.053772,0.000000
70.035953,      31,       2,  201805,13427563,       0,  201561,590410670,       0,4429.925106,294167.954249,0.000000,4510.414320,12336219.602414,0.000000
71.035572,      31,       2,  205983,13703771,       0,  206070,602664728,       0,4180.400018,276366.665402,0.000000,4511.590158,12261097.242306,0.000000
72.038730,      31,       2,  210146,13979927,       0,  210224,614905674,       0,4150.444677,275323.132401,0.000000,4141.471820,12204028.144476,0.000000
73.034319,      31,       2,  214298,14253959,       0,  214374,627125904,       0,4171.656287,275329.314942,0.000000,4169.646819,12278082.684999,0.000000
74.035267,      31,       2,  218450,14527991,       0,  218519,639354592,       0,4148.544120,273803.911891,0.000000,4141.549946,12218509.559810,0.000000
75.038526,      31,       2,  222597,14801693,       0,  222663,651580631,       0,4133.974096,272842.290330,0.000000,4130.983519,12187636.489394,0.000000
76.036648,      31,       2,  226776,15078182,       0,  226828,663805291,       0,4187.505191,277051.716382,0.000000,4173.476698,12249539.891953,0.000000
77.036402,      31,       2,  230947,15354143,       0,  230987,676037784,       0,4172.489214,276059.529128,0.000000,4160.484930,12236860.489851,0.000000
78.036786,      31,       2,  234291,15575570,       0,  234320,685810087,       0,3343.090560,221366.780355,0.000000,3332.093552,9769645.308689,0.000000
79.035844,      31,       2,  236862,15745505,       0,  236843,693250295,       0,2573.640951,170109.558530,0.000000,2525.591645,7447850.638480,0.000000
80.039756,      31,       2,  238545,15857033,       0,  238536,698217089,       0,1676.588732,111103.142075,0.000000,1686.550638,4947873.354113,0.000000
81.039109,      31,       2,  240526,15989129,       0,  240535,704060547,       0,1982.667229,132207.173320,0.000000,2000.682378,5848375.912923,0.000000
82.037041,      31,       2,  243179,16164728,       0,  243169,711836581,       0,2658.940024,175992.163340,0.000000,2639.897484,7793444.415213,0.000000
83.036983,      31,       2,  244736,16267572,       0,  244673,716257015,       0,1557.219421,102858.493315,0.000000,1504.211952,4421056.950711,0.000000
84.040579,      31,       2,  245032,16287916,       0,  244976,717131871,       0,294.960610,20272.563003,0.000000,301.936030,871783.984407,0.000000
85.038739,      31,       2,  246091,16358311,       0,  246020,720214332,       0,1061.137047,70537.056111,0.000000,1046.106777,3088681.362537,0.000000
86.040368,      31,       2,  246921,16413592,       0,  246846,722640119,       0,828.774317,55199.365082,0.000000,824.780224,2422204.776054,0.000000
87.049563,      31,       2,  247405,16445536,       0,  247329,724065286,       0,479.689398,31659.500301,0.000000,478.698305,1412474.175600,0.000000
88.042114,      31,       2,  247757,16469226,       0,  247709,725165633,       0,354.724261,23873.345846,0.000000,382.940963,1108863.000503,0.000000
89.048292,      31,       2,  249235,16567216,       0,  249178,729491874,       0,1469.187963,97405.770301,0.000000,1460.241622,4300447.363126,0.000000
90.043014,      31,       2,  250326,16639222,       0,  250242,732627005,       0,1096.884671,72394.388282,0.000000,1069.739037,3152041.370569,0.000000
91.045480,      31,       2,  250555,16654561,       0,  250478,733313274,       0,228.450593,15302.199309,0.000000,235.433799,684622.531961,0.000000
92.042674,      31,       2,  251346,16707493,       0,  251257,735595459,       0,793.584734,53104.964793,0.000000,781.545522,2289642.448360,0.000000
93.049228,      31,       2,  252510,16784542,       0,  252419,739024853,       0,1156.589704,76558.488046,0.000000,1154.602436,3407561.675754,0.000000
94.046374,      31,       2,  253280,16835587,       0,  253212,741352894,       0,772.364989,51201.780354,0.000000,795.435632,2335191.378914,0.000000
95.045019,      31,       2,  254082,16888969,       0,  254013,743700243,       0,803.179021,53460.476943,0.000000,802.177551,2350799.840621,0.000000
96.046584,      31,       2,  255809,17003626,       0,  255744,748789489,       0,1724.411515,114485.148247,0.000000,1728.405519,5081618.067606,0.000000
97.050569,      31,       2,  257778,17134314,       0,  257669,754449689,       0,1961.395816,130183.289215,0.000000,1917.565742,5638340.579186,0.000000
98.047499,      31,       2,  259019,17216613,       0,  258946,758214278,       0,1245.221392,82578.948729,0.000000,1281.343850,3777394.646534,0.000000
99.049538,      31,       2,  259550,17252333,       0,  259428,759605221,       0,529.961255,35650.124361,0.000000,481.057109,1388222.030487,0.000000
100.055579,      31,       2,  261073,17355903,       0,  260992,764191714,       0,1515.027717,103027.853376,0.000000,1555.813099,4562484.583528,0.000000
101.049042,      31,       2,  262861,17477673,       0,  262704,769208313,       0,1800.553162,122624.920849,0.000000,1724.019582,5051819.457212,0.000000
102.064752,      31,       2,  264487,17587377,       0,  264325,773963939,       0,1601.013179,108018.173311,0.000000,1596.090014,4682546.064595,0.000000
103.063182,      31,       2,  266715,17735993,       0,  266563,780534597,       0,2233.001796,148949.638633,0.000000,2243.024245,6585408.937693,0.000000
104.084671,      31,       2,  268780,17877414,       0,  268591,786453237,       0,2021.699058,138455.546013,0.000000,1985.474910,5794532.161793,0.000000
105.063403,      31,       2,  270592,17999853,       0,  270350,791638437,       0,1851.603971,125115.087555,0.000000,1797.445577,5298530.304790,0.000000
106.062770,      31,       2,  271214,18041876,       0,  270965,793435101,       0,622.438822,42052.647274,0.000000,615.433883,1797931.548463,0.000000
107.062755,      31,       2,  272378,18120376,       0,  272130,796855062,       0,1164.080486,78505.427974,0.000000,1165.080555,3420197.477201,0.000000
108.063179,      31,       2,  273399,18188730,       0,  273185,799943747,       0,1020.688511,68333.146379,0.000000,1054.678138,3087742.695711,0.000000
109.068348,      31,       2,  275071,18299583,       0,  274832,804806815,       0,1663.545644,110292.479235,0.000000,1638.672055,4838478.222580,0.000000
110.063981,      31,       2,  275616,18336146,       0,  275341,806298036,       0,547.534612,36733.042216,0.000000,511.367188,1498156.167347,0.000000
111.064313,      31,       2,  275961,18359272,       0,  275695,807333862,       0,344.925822,23121.027741,0.000000,353.923887,1035603.289827,0.000000
112.066758,      31,       2,  276783,18414258,       0,  276499,809684585,       0,820.081922,54857.694093,0.000000,802.123923,2345237.755635,0.000000
113.065526,      31,       2,  277838,18484389,       0,  277550,812776822,       0,1056.359517,70221.373749,0.000000,1052.354363,3096221.786320,0.000000
114.072263,      31,       2,  278416,18522537,       0,  278127,814483313,       0,574.206324,37897.617368,0.000000,573.212887,1695290.525321,0.000000
115.088912,      31,       2,  278975,18560331,       0,  278688,816102631,       0,549.937570,37181.288968,0.000000,551.905147,1593065.843511,0.000000
116.065293,      31,       2,  281347,18717333,       0,  281085,823178832,       0,2435.611065,161212.398132,0.000000,2461.281502,7265966.884991,0.000000
117.067164,      31,       2,  283012,18827898,       0,  282770,828112817,       0,1662.087793,110371.613686,0.000000,1682.052811,4925355.097491,0.000000
118.065895,      31,       2,  284900,18953029,       0,  284592,833464354,       0,1890.627936,125305.171722,0.000000,1824.536069,5358985.884895,0.000000
119.066006,      31,       2,  286671,19070756,       0,  286418,838842307,       0,1770.904157,117720.628840,0.000000,1825.901180,5377661.955463,0.000000
120.069884,      31,       2,  288107,19165982,       0,  287837,843005507,       0,1430.545290,94864.279813,0.000000,1413.609866,4147385.900045,0.000000
121.068079,      31,       2,  289262,19242887,       0,  288936,846227976,       0,1157.304232,77058.425912,0.000000,1101.192511,3228897.843950,0.000000
122.067574,      31,       2,  291350,19381595,       0,  291083,852535464,       0,2089.280675,138793.076570,0.000000,2148.316863,6311356.698614,0.000000
123.067989,      31,       2,  293804,19544786,       0,  293514,859676470,       0,2453.256590,163141.563210,0.000000,2430.263557,7138842.716391,0.000000
124.072392,      31,       2,  295794,19676375,       0,  295452,865394553,       0,1981.497751,131026.787748,0.000000,1929.719921,5693652.566432,0.000000
125.068080,      31,       2,  296481,19721942,       0,  296188,867550864,       0,690.178309,45777.809323,0.000000,739.405001,2166286.869868,0.000000
126.071752,      31,       2,  297172,19768049,       0,  296885,869600032,       0,688.568678,45944.769975,0.000000,694.547567,2041957.889255,0.000000
127.070368,      31,       2,  297837,19812164,       0,  297528,871489252,       0,666.044410,44184.284448,0.000000,644.009858,1892187.098844,0.000000
128.070569,      31,       2,  298585,19861982,       0,  298232,873549287,       0,747.919222,49812.620057,0.000000,703.923974,2059812.532797,0.000000
129.070159,      31,       2,  300130,19964177,       0,  299814,878219825,       0,1545.845473,102250.924325,0.000000,1582.865720,4673093.865604,0.000000
130.070675,      31,       2,  300768,20006561,       0,  300409,879965778,       0,637.739844,42366.717168,0.000000,594.757378,1745241.056505,0.000000
131.070645,      31,       2,  300808,20009426,       0,  300448,880068447,       0,40.006000,2865.429715,0.000000,39.005850,102684.399095,0.000000
132.071129,      31,       2,  301765,20072813,       0,  301432,882967795,       0,956.623217,63362.043751,0.000000,983.612587,2898206.490676,0.000000
133.073203,      31,       2,  302526,20123264,       0,  302171,885137527,       0,759.471932,50349.695688,0.000000,737.516107,2165375.233872,0.000000
134.071813,      31,       2,  303165,20165745,       0,  302797,886977337,       0,640.037506,42549.973845,0.000000,627.016399,1842797.188837,0.000000
135.071471,      31,       2,  304384,20247015,       0,  304043,890637301,       0,1219.495148,81303.011205,0.000000,1246.506115,3661450.647237,0.000000
136.071164,      31,       2,  305879,20346403,       0,  305502,894928167,       0,1495.580146,99426.568265,0.000000,1459.566176,4292531.102984,0.000000
137.075752,      31,       2,  306721,20402476,       0,  306340,897389498,       0,838.206959,55820.402373,0.000000,834.224978,2450243.197141,0.000000
138.073030,      31,       2,  307862,20478457,       0,  307505,900805148,       0,1144.214152,76195.035489,0.000000,1168.281759,3425271.751733,0.000000
139.094737,      31,       2,  309591,20593021,       0,  309202,905798387,       0,1692.375279,112137.236275,0.000000,1661.053123,4887469.200794,0.000000
140.077848,      31,       2,  311020,20687785,       0,  310658,910077471,       0,1453.792753,96408.129053,0.000000,1481.261195,4353324.917692,0.000000
141.077452,      31,       2,  312205,20766445,       0,  311807,913450117,       0,1185.724557,78708.095906,0.000000,1149.702545,3374708.172185,0.000000
142.077476,      31,       2,  314100,20892190,       0,  313722,919081788,       0,1895.151366,125755.044084,0.000000,1915.152964,5632120.838753,0.000000
143.080224,      31,       2,  315541,20987521,       0,  315157,923308850,       0,1437.129898,95074.969017,0.000000,1431.146013,4215709.356705,0.000000
144.080883,      31,       2,  316212,21032032,       0,  315803,925204060,       0,670.694260,44490.718625,0.000000,645.705651,1894346.450192,0.000000
145.081443,      31,       2,  316910,21078325,       0,  316502,927259152,       0,697.683952,46272.038984,0.000000,698.683500,2054161.474506,0.000000
146.082275,      31,       2,  317568,21121978,       0,  317156,929178334,       0,657.569334,43624.428798,0.000000,653.571952,1917925.881608,0.000000
147.080472,      31,       2,  318228,21165814,       0,  317814,931121851,       0,661.305961,43922.739552,0.000000,659.302004,1947362.692917,0.000000
148.081548,      31,       2,  318438,21180400,       0,  318021,931715251,       0,209.802368,14572.273038,0.000000,206.805191,592841.548119,0.000000
149.081275,      31,       2,  320054,21287501,       0,  319631,936457510,       0,1616.706535,107147.825877,0.000000,1610.703912,4744332.374091,0.000000
150.082933,      31,       2,  320335,21306227,       0,  319908,937261054,       0,280.568809,18697.265180,0.000000,276.574947,802310.971464,0.000000
151.081705,      31,       2,  320361,21310549,       0,  319916,937262883,       0,26.036426,4328.055123,0.000000,8.011208,1831.562430,0.000000
152.083213,      31,       2,  322637,21466397,       0,  322224,944002509,       0,2272.936040,155638.196809,0.000000,2304.892961,6730553.088937,0.000000
153.083146,      31,       2,  326829,21746409,       0,  326392,956225651,       0,4192.712729,280059.608018,0.000000,4168.708649,12225220.195095,0.000000
154.082819,      31,       2,  331009,22024791,       0,  330544,968440711,       0,4181.869441,278506.502108,0.000000,4153.856919,12220522.999493,0.000000
155.086957,      31,       2,  335239,22311112,       0,  334736,980697303,       0,4213.138622,285179.684021,0.000000,4175.290095,12207735.491753,0.000000
156.088435,      31,       2,  339394,22587462,       0,  338880,992918957,       0,4149.385776,275976.596645,0.000000,4138.400639,12205140.134943,0.000000
157.085167,      31,       2,  343572,22864638,       0,  343043,1005160926,       0,4192.181821,278116.847384,0.000000,4177.130905,12283523.191246,0.000000
158.088202,      31,       2,  347769,23145258,       0,  347219,1017374065,       0,4184.588815,279790.162767,0.000000,4163.650915,12177022.837676,0.000000
159.088527,      31,       2,  351955,23423843,       0,  351390,1029607963,       0,4185.158838,278529.019326,0.000000,4170.161852,12231439.641327,0.000000
160.089690,      31,       2,  356117,23699472,       0,  355544,1041848991,       0,4158.402063,275390.726154,0.000000,4150.408979,12230445.961027,0.000000
161.090770,      31,       2,  360271,23974874,       0,  359689,1054070263,       0,4150.372398,275161.497154,0.000000,4141.380258,12210599.417025,0.000000
162.087077,      31,       2,  364475,24254435,       0,  363870,1066300151,       0,4220.981325,280690.237908,0.000000,4197.888420,12279288.499856,0.000000
163.089374,      31,       2,  368633,24529540,       0,  368019,1078536912,       0,4148.752533,274493.161524,0.000000,4139.772549,12209546.223093,0.000000
164.091473,      31,       2,  372787,24804478,       0,  372170,1090796621,       0,4146.320866,274429.746361,0.000000,4143.326412,12237045.556939,0.000000
165.088346,      31,       2,  375870,25009957,       0,  375225,1099701625,       0,3093.021726,206146.938445,0.000000,3064.930708,8933950.970388,0.000000
166.089445,      31,       2,  379881,25275127,       0,  379238,1111547294,       0,4007.112599,264913.001222,0.000000,4009.110661,11834188.355674,0.000000
167.100501,      31,       2,  383222,25497910,       0,  382557,1121264034,       0,3304.861898,220373.255973,0.000000,3283.099862,9611638.371159,0.000000
168.088617,      31,       2,  387141,25757016,       0,  386475,1132810773,       0,3966.631115,262255.147150,0.000000,3965.618961,11687076.854813,0.000000
169.088686,      31,       2,  390790,25998368,       0,  390051,1143339006,       0,3649.314093,241372.774739,0.000000,3576.307810,10529139.233612,0.000000
170.088887,      31,       2,  392773,26130441,       0,  392082,1149283305,       0,1982.805705,132060.059430,0.000000,2030.801002,5943716.574999,0.000000
171.089102,      31,       2,  395734,26326809,       0,  395012,1157910761,       0,2960.786816,196353.862049,0.000000,2929.789048,8626834.847093,0.000000
172.092879,      31,       2,  398168,26488839,       0,  397465,1165107842,       0,2424.976665,161429.321693,0.000000,2443.906228,7170399.950646,0.000000
173.091979,      31,       2,  401813,26730522,       0,  401092,1175776057,       0,3648.849544,241938.245384,0.000000,3630.830534,10679481.877009,0.000000
174.091301,      31,       2,  405457,26972805,       0,  404733,1186458702,       0,3647.201722,242495.876753,0.000000,3644.199086,10692031.076551,0.000000
175.093893,      31,       2,  409368,27231375,       0,  408640,1197994439,       0,3901.223465,257923.638800,0.000000,3897.233464,11506900.503839,0.000000
176.090982,      31,       2,  411551,27375683,       0,  410750,1204187977,       0,2189.900244,144764.143121,0.000000,2116.669498,6213115.152695,0.000000
177.091181,      31,       2,  412523,27440501,       0,  411716,1207012488,       0,971.870936,64809.393368,0.000000,965.871733,2824135.957149,0.000000
178.092905,      31,       2,  415183,27617610,       0,  414430,1214974217,       0,2655.631884,176818.160688,0.000000,2709.543208,7948654.657158,0.000000
179.094194,      31,       2,  419050,27873999,       0,  418263,1226251451,       0,3862.314727,256078.358071,0.000000,3828.355922,11263570.458565,0.000000
180.094702,      31,       2,  422045,28072560,       0,  421275,1235119360,       0,2993.736640,198477.242428,0.000000,3010.729469,8864168.313127,0.000000
181.094685,      31,       2,  425494,28301307,       0,  424691,1245144385,       0,3449.351983,228770.344447,0.000000,3416.348615,10026048.089548,0.000000
182.097870,      31,       2,  428821,28521780,       0,  428029,1254978845,       0,3317.015668,219811.360209,0.000000,3327.982657,9804946.771348,0.000000
183.096387,      31,       2,  430790,28651956,       0,  429937,1260584391,       0,1972.153618,130384.494378,0.000000,1911.055919,5614524.036096,0.000000
184.097006,      31,       2,  431456,28696410,       0,  430595,1262523520,       0,665.657832,44431.161030,0.000000,657.661942,1938132.740742,0.000000
185.097418,      31,       2,  434371,28890937,       0,  433559,1271212994,       0,2914.105822,194467.328729,0.000000,2963.090791,8686808.498754,0.000000
186.096267,      31,       2,  438184,29144066,       0,  437298,1282194629,       0,3817.943669,253457.189372,0.000000,3743.847726,10995873.020509,0.000000
187.097972,      31,       2,  441018,29332006,       0,  440185,1290691273,       0,2829.526650,187643.344579,0.000000,2882.442991,8483232.403209,0.000000
188.100932,      31,       2,  444486,29561790,       0,  443601,1300741295,       0,3458.175338,229133.034015,0.000000,3406.322652,10021550.816336,0.000000
189.098795,      31,       2,  446936,29724143,       0,  446059,1307972853,       0,2455.611080,162724.826825,0.000000,2463.629402,7248119.980699,0.000000
190.099088,      31,       2,  449211,29875013,       0,  448307,1314578821,       0,2274.845426,150859.749186,0.000000,2247.847260,6605519.159630,0.000000
191.098870,      31,       2,  450311,29947835,       0,  449390,1317771321,       0,1100.323725,72843.431159,0.000000,1083.318722,3193439.537141,0.000000
192.100689,      31,       2,  451904,30053869,       0,  450976,1322418627,       0,1590.233028,105849.823552,0.000000,1583.245187,4639233.831530,0.000000
193.102334,      31,       2,  454690,30238711,       0,  453754,1330592934,       0,2781.574606,184548.389569,0.000000,2773.587314,8161322.603606,0.000000
194.101673,      31,       2,  457256,30408923,       0,  456334,1338178981,       0,2568.565930,170382.207369,0.000000,2582.579930,7593632.840607,0.000000
195.103370,      31,       2,  458884,30516815,       0,  457936,1342889434,       0,1625.441878,107722.466270,0.000000,1599.482732,4703051.332918,0.000000
196.100590,      31,       2,  459770,30575513,       0,  458830,1345525012,       0,888.704271,58877.159447,0.000000,896.728688,2643622.374553,0.000000
197.101231,      31,       2,  460471,30622001,       0,  459567,1347679063,       0,700.629498,46463.429562,0.000000,736.610471,2152912.513149,0.000000
198.105241,      31,       2,  462466,30754784,       0,  461571,1353560923,       0,1987.164676,132261.497352,0.000000,1996.129329,5858759.109328,0.000000
199.102155,      31,       2,  465932,30984875,       0,  464972,1363556567,       0,3477.908111,230881.521988,0.000000,3412.684791,10029985.961956,0.000000
200.105078,      31,       2,  468539,31156937,       0,  467609,1371340175,       0,2599.728231,171582.063218,0.000000,2629.644551,7761896.990143,0.000000
201.108930,      31,       2,  469201,31201029,       0,  468217,1373112837,       0,659.667425,43936.640656,0.000000,605.857696,1766415.977926,0.000000
202.103159,      31,       2,  469772,31242174,       0,  468764,1374699317,       0,574.421766,41391.564925,0.000000,550.277944,1595987.116822,0.000000
203.106190,      31,       2,  470644,31302628,       0,  469621,1377207549,       0,869.454222,60277.506342,0.000000,854.498014,2500909.291154,0.000000
